X1,Y1,X2,Y2,X3,Y3,X4,Y4
0.098,0.154404232757407,0.086,0.0853053205909136,0.098,0.0952196063085371,0.086,0.0488383991709536
0.124,0.256353207000839,0.098,0.0539818337763802,0.124,0.160791069923493,0.098,0.358564055180338
0.127,0.336770295210958,0.124,0.0604793739724981,0.127,0.203224099686695,0.124,0.291771962926759
0.124,0.407324793152837,0.127,0.0673719239319997,0.124,0.237306361766993,0.127,0.205483136013893
0.124,0.538472002956773,0.124,0.0753131184184072,0.124,0.264020235334025,0.124,0.129442892815008
0.149,0.17860056442085,0.124,0.0835245843431295,0.149,0.143217769633316,0.124,0.173084268887375
0.174,0.291042952709335,0.149,0.0509288504805416,0.174,0.213378478403471,0.149,0.404928262815076
0.174,0.376935800322391,0.174,0.0577539327494823,0.174,0.257335100868731,0.174,0.35038813332928
0.17,0.450303193706402,0.174,0.0649926189988581,0.17,0.291865247821253,0.174,0.269586814008517
0.106,0.216046619366553,0.17,0.073335271257321,0.106,0.0614930539359986,0.17,0.195045838096275
0.06,0.190273781013971,0.106,0.0647543030213878,0.06,0.0419133786198484,0.106,0.2069638088536
0.143,0.250274285856262,0.06,0.0654261828338963,0.143,0.126120182409077,0.06,0.176985904488105
0.116,0.238057875716376,0.143,0.06198680607907,0.116,0.116501430536749,0.143,0.265500811817199
0.086,0.223734187317177,0.116,0.0623593839367717,0.086,0.104614780019961,0.116,0.251562039215886
0.011,0.0588379445532859,0.086,0.0630545967636239,0.011,0,0.086,0.235048333522248
0.02,0.105519520396685,0.011,0.0643521215838112,0.02,0,0.011,0.164688631914163
0.025,0.0903684036539089,0.02,0.069878988090398,0.025,0,0.02,0.0423029865127344
0.032,0.0963723613177648,0.025,0.0757310291219984,0.032,0,0.025,0
0.043,0.16760412658417,0.032,0.0607076422421239,0.043,0.0231888173355142,0.032,0.228530119339945
0.051,0.228743677530028,0.043,0.0665527080058497,0.051,0.0548072954368723,0.043,0.136017811133503
0.054,0.259555832167661,0.051,0.072747262097392,0.054,0.0821337813766605,0.051,0.0415482694581372
0.058,0.300445337583033,0.054,0.0798771382822425,0.058,0.104842791910678,0.054,0
0.08,0.127542707477035,0.058,0.0872450516867214,0.08,0.0407956727922884,0.058,0
0.099,0.216358304105487,0.08,0.0572308846610319,0.099,0.0984231441867592,0.08,0.283932778819625
0.101,0.289172378783023,0.099,0.0633972746525384,0.101,0.137365500707901,0.099,0.212311890480209
0.099,0.387057072910769,0.101,0.0699361217016084,0.099,0.169645956552299,0.101,0.130207776996514
0.153,0.154759864556142,0.099,0.0774648794506186,0.1,0.195452958608779,0.099,0.0971798796518505
0.17,0.257055975329256,0.1,0.0852541314029917,0.153,0.0956145701369154,0.1,0.070975618429675
0.165,0.33778648611486,0.153,0.0539477785533325,0.17,0.161379612676211,0.153,0.334117235238623
0.155,0.408645390322579,0.17,0.0604350435714694,0.165,0.203974453039176,0.17,0.278282832066293
0.151,0.54125406875789,0.165,0.0673174118919374,0.155,0.238219487308439,0.165,0.204251764620273
0.227,0.338033776332001,0.155,0.0752465433597065,0.151,0.26498238439026,0.155,0.141054764592717
0.24,0.292126305951069,0.151,0.083451813308604,0.227,0.143817283974512,0.151,0.195781927979267
0.23,0.378389210587332,0.227,0.0508820058180282,0.24,0.214247903080024,0.227,0.557863351971109
0.213,0.452001555058798,0.24,0.0576912015962823,0.23,0.258371806402484,0.24,0.337176264957116
0.143,0.217213728725576,0.23,0.0649174562159607,0.213,0.293010065289009,0.23,0.268651399222656
0.078,0.190747534245874,0.213,0.0732492527935782,0.143,0.0623583360118622,0.213,0.206856280263486
0.198,0.251425106304638,0.143,0.06472187420551,0.078,0.0422918399291843,0.143,0.19421727975096
0.158,0.23889624479277,0.078,0.0654007820499291,0.198,0.127019478658037,0.078,0.163484771220527
0.117,0.224277957356887,0.198,0.0619460914128293,0.158,0.117177924119308,0.198,0.252598876016988
0.012,0.0588723741754977,0.158,0.0623216109154245,0.117,0.105073217812164,0.158,0.238330765893402
0.021,0.105602794790892,0.117,0.0630210375250604,0.012,0,0.117,0.221507698640904
0.028,0.0905600762660917,0.012,0.0643378589907406,0.021,0,0.012,0.139455032220238
0.038,0.0964765785322962,0.021,0.0698626303135548,0.028,0,0.021,0.0285590632154032
0.049,0.167822730859445,0.028,0.0757119023494885,0.038,0,0.028,0
0.054,0.22911356693361,0.038,0.0606885873748546,0.049,0.0233814692349355,0.038,0.203220816725409
0.057,0.260540798674709,0.049,0.0665302324396277,0.054,0.0550895072100004,0.049,0.12225673566328
0.062,0.301633681049233,0.054,0.0727196229374675,0.057,0.0825096431022356,0.054,0.0407366975924743
0.102,0.127740798182788,0.057,0.079843683857014,0.062,0.105274552293286,0.057,0
0.111,0.216813779945109,0.062,0.0872076160895224,0.102,0.0410242728581382,0.062,0
0.111,0.28986877700428,0.102,0.0572061440046301,0.111,0.0988174961529904,0.102,0.258579146487424
0.107,0.388875711247475,0.111,0.0633640174551094,0.111,0.137893355517045,0.111,0.198647461187728
0.108,0.438451164857763,0.111,0.0698952761241328,0.107,0.170280298916001,0.111,0.129562913996894
0.19,0.155104877276453,0.107,0.0774169756800764,0.108,0.196257451427181,0.107,0.110990594989183
0.198,0.257777129731465,0.108,0.0851941934275027,0.19,0.0959979193434899,0.108,0.0955181150168321
0.19,0.338828601836218,0.19,0.0539141914833779,0.198,0.161982640599271,0.19,0.308785266673294
0.173,0.409973550318051,0.198,0.0603898445423268,0.19,0.204743068270266,0.198,0.264739424310984
0.169,0.544418901551937,0.19,0.0672618995993015,0.173,0.239137038758229,0.19,0.203779319791917
0.277,0.338756983763482,0.173,0.0751800117490491,0.169,0.266076475105948,0.173,0.154150264711132
0.283,0.293160034672769,0.169,0.0833710003463724,0.277,0.144382465260654,0.169,0.220801340306135
0.266,0.379830366686613,0.277,0.0508371585618929,0.283,0.215076278539766,0.277,0.532758801691062
0.166,0.218424827212516,0.283,0.0576312216596661,0.266,0.259397861191915,0.283,0.323800367775446
0.087,0.191263077301668,0.266,0.064843570786017,0.248,0.294231508753281,0.266,0.268397099621985
0.236,0.252750936662388,0.248,0.0731549743095527,0.166,0.0635110956939262,0.248,0.220259405652931
0.187,0.239842313280444,0.166,0.0645566979114906,0.087,0.0427035904054183,0.166,0.181463780988822
0.133,0.224858454581041,0.087,0.065373609575293,0.187,0.117939612330009,0.087,0.150020027413753
0.014,0.0589126373455827,0.236,0.0619008926363602,0.133,0.105562077068343,0.236,0.239848298513825
0.022,0.105720788051769,0.187,0.0622802324925427,0.014,0,0.187,0.225177453889066
0.031,0.0908115478618406,0.133,0.0629856699788215,0.022,0,0.133,0.207966153516729
0.043,0.0966222931813782,0.014,0.0643176919917397,0.031,0,0.014,0.102284783922055
0.054,0.168174862596576,0.022,0.0698384766308321,0.043,0,0.022,0.00924067596367102
0.057,0.229682430145337,0.031,0.0756848327723562,0.054,0.0236918568791382,0.031,0
0.059,0.261995616692749,0.043,0.0606607977200177,0.057,0.0555235648451932,0.043,0.165894815111812
0.064,0.303515648893013,0.054,0.0664950722305498,0.059,0.083064303790129,0.054,0.102901376938233
0.118,0.128057878481352,0.057,0.072677593632368,0.064,0.10595656622934,0.057,0.0412861226649956
0.124,0.217481700514305,0.059,0.0797942844069302,0.118,0.0413897765847875,0.059,0
0.123,0.290927066991813,0.064,0.0871495822604273,0.124,0.0993958759269348,0.064,0
0.118,0.391746232084373,0.118,0.0571676647018585,0.123,0.138694860846378,0.118,0.221180480981216
0.225,0.155670284260234,0.124,0.063315140196286,0.118,0.1712791680528,0.124,0.17933939085852
0.225,0.258901026480569,0.123,0.0698338586788356,0.117,0.197439586903925,0.123,0.130307687906388
0.212,0.340486955042013,0.118,0.0773430141042279,0.225,0.096624814466213,0.118,0.133865294878447
0.196,0.412078995159992,0.117,0.0851069022603165,0.225,0.162920878388423,0.117,0.134308993712767
0.192,0.549571735892406,0.225,0.0538608975265146,0.212,0.205963573639107,0.225,0.271408304149527
0.323,0.339888920056448,0.225,0.060320616674558,0.196,0.240568109347296,0.225,0.245628811127578
0.331,0.294746461231084,0.212,0.0671755904631746,0.323,0.145266094705586,0.212,0.204816991122392
0.309,0.3821074186298,0.196,0.0750745260184344,0.331,0.216344184329227,0.196,0.175868991707123
0.191,0.220278055245159,0.192,0.083246265944439,0.309,0.260993706258023,0.192,0.260714169919698
0.096,0.192097234452115,0.323,0.0507683525831271,0.291,0.296208039513689,0.323,0.495670528538531
0.272,0.254664441152906,0.331,0.0575408620171702,0.191,0.0648793346442386,0.331,0.304881446116168
0.212,0.241179439649998,0.309,0.0647272302463705,0.096,0.0433684259067574,0.309,0.269727064671337
0.15,0.225751504996041,0.291,0.0730133447081217,0.272,0.12953932545178,0.291,0.242442321891104
0.015,0.0589761164046078,0.191,0.0645069294627146,0.212,0.119014628291514,0.191,0.163687131346252
0.024,0.105908647355146,0.096,0.065331135333989,0.15,0.106313197301958,0.096,0.131147223424949
0.034,0.0912088910769655,0.272,0.061836353772099,0.015,0,0.272,0.221836235888187
0.046,0.096828630468191,0.212,0.0622215901600396,0.024,0,0.212,0.206555730138756
0.057,0.168656415674975,0.15,0.0629320457063495,0.034,0,0.15,0.188884783855652
0.061,0.230465906946044,0.015,0.0642899150327255,0.046,0,0.015,0.0557551919264564
0.067,0.26412389083763,0.024,0.0698041859073727,0.057,0.024116349233802,0.024,0
0.068,0.306101357460048,0.034,0.0756460811610538,0.061,0.0561213092185372,0.034,0
0.131,0.128509354758297,0.046,0.0606231092445668,0.067,0.0838725066090985,0.046,0.119093799038186
0.133,0.218471809517716,0.057,0.0664480955446393,0.068,0.106890926911727,0.057,0.0803431295419994
0.13,0.292421194241816,0.061,0.0726210152445001,0.131,0.0419097341010609,0.061,0.0452719862022077
0.129,0.395986042102189,0.067,0.0797249289200993,0.133,0.100250897309144,0.067,0.00533329488893453
0.247,0.156401130770793,0.068,0.0870716522602348,0.13,0.139823878125147,0.068,0.0212682342100368
0.25,0.260369772107968,0.131,0.0571148756584161,0.129,0.172637820223098,0.131,0.174235983738827
0.237,0.342669954870786,0.133,0.0632460017638751,0.126,0.198987903040002,0.133,0.15687015450568
0.217,0.555920417235137,0.13,0.0697498421857313,0.247,0.0974344291700542,0.13,0.134535476357025
0.359,0.341333297727134,0.129,0.0772410506444912,0.25,0.164125416794961,0.129,0.167565459416957
0.375,0.296884283205169,0.126,0.084990880421154,0.237,0.207546011928015,0.126,0.188421530983178
0.36,0.385182413120304,0.247,0.0537924682759813,0.222,0.242543317191032,0.247,0.224360212648455
0.345,0.460707008660995,0.25,0.0602292852933295,0.217,0.269939560912447,0.25,0.223195774339964
0.225,0.222955052013285,0.237,0.0670620341060035,0.359,0.146383483399579,0.237,0.209228918759666
0.328,0.25727675693033,0.222,0.0749383035901588,0.375,0.218025845167601,0.222,0.207583261439751
0.247,0.243049963742852,0.217,0.0830909563571204,0.36,0.263167830033337,0.217,0.315370341092405
0.167,0.226961685177837,0.359,0.0506784463617785,0.345,0.298822304402936,0.359,0.448896314677842
0.016,0.0590398517018476,0.375,0.0574200406979021,0.225,0.0668303330066626,0.375,0.282684434250235
0.025,0.106062851354706,0.36,0.0645784649251589,0.328,0.131560130426433,0.36,0.274404997730393
0.035,0.0915846550279847,0.345,0.0728317087472086,0.247,0.120513050567339,0.345,0.274505152999627
0.048,0.0970180959966941,0.225,0.0644383144436357,0.167,0.107329204379614,0.225,0.143447371797987
0.058,0.169143485521559,0.328,0.061751474416829,0.016,0,0.328,0.201039784644799
0.063,0.231241250149296,0.247,0.0621425465037107,0.025,0,0.247,0.184980945520567
0.065,0.266128549592869,0.167,0.0628609566465153,0.035,0,0.167,0.166622561213041
0.071,0.308926198219557,0.016,0.0642613005969703,0.048,0,0.016,0.0107920571482934
0.135,0.128924640727519,0.025,0.0697717976744858,0.058,0.0245472657910876,0.025,0
0.137,0.219414668022206,0.035,0.0756077226061649,0.063,0.0567143592085108,0.035,0
0.134,0.293780986804467,0.048,0.0605861718847786,0.065,0.0846335655325567,0.048,0.0737423062416948
0.134,0.399945777532488,0.058,0.06640027503716,0.071,0.107805924578045,0.058,0.0605993286662692
0.132,0.451528711713244,0.063,0.0725644722503507,0.135,0.0423900389715733,0.063,0.0531478909969539
0.262,0.157182178282493,0.065,0.0796585381772716,0.137,0.101065805040961,0.065,0.0419676037320532
0.267,0.261935659329263,0.071,0.0869918593058208,0.134,0.140834195963446,0.071,0.0786962136668699
0.258,0.344963797698385,0.135,0.0570644059221874,0.134,0.174008334867574,0.135,0.128620999275959
0.249,0.418083051220029,0.137,0.063179272094228,0.132,0.200602579093618,0.137,0.137044888920732
0.241,0.563143968265309,0.134,0.0696697968933094,0.262,0.0982977692434132,0.134,0.142397078842349
0.384,0.342917826365071,0.134,0.0771431034220153,0.267,0.165425631272936,0.134,0.205443944749798
0.412,0.299146377328228,0.132,0.0848761828788197,0.258,0.209224423631482,0.132,0.24684778325342
0.401,0.388404962279189,0.262,0.0537209986412782,0.249,0.244688080842624,0.262,0.178651296475319
0.393,0.464901815564266,0.267,0.0601367781568176,0.241,0.272441334820588,0.267,0.203461690899475
0.242,0.225794347051211,0.258,0.0669482531307474,0.384,0.147618313540457,0.258,0.217299417789525
0.108,0.194360373772024,0.249,0.0747952192066727,0.412,0.219818684949707,0.249,0.243808534656032
0.354,0.260062923671677,0.241,0.0829217179384778,0.401,0.265435377919158,0.241,0.375382765937239
0.264,0.244967509331452,0.384,0.0505858462197843,0.242,0.0689066339983505,0.384,0.403454504135265
0.171,0.228121691267586,0.412,0.0572984051198807,0.108,0.04516909084565,0.412,0.262981497288182
0.016,0.0590863666184251,0.401,0.0644281570760419,0.354,0.13370441403995,0.401,0.282877009644671
0.026,0.106172809474279,0.393,0.0726454881837272,0.264,0.122044026761326,0.393,0.311172065486796
0.034,0.0918257092273686,0.242,0.0643693816551384,0.171,0.108285876025181,0.242,0.126181356905049
0.05,0.0971669572175808,0.108,0.0652186113736022,0.016,0,0.108,0.0901268717935398
0.06,0.169476382656805,0.354,0.0616645209738484,0.026,0,0.354,0.183124056105974
0.065,0.231793370263182,0.264,0.062063215293599,0.034,0,0.264,0.166149918250728
0.073,0.310853086717033,0.171,0.0627903926717897,0.05,0,0.171,0.146999470041904
0.142,0.129210516013539,0.016,0.0642403393265208,0.06,0.0248433218252704,0.016,0
0.146,0.219958810241557,0.026,0.0697481967112753,0.065,0.0571372427386792,0.026,0
0.145,0.294809192635622,0.034,0.0755812487601953,0.073,0.108498802899369,0.034,0
0.145,0.402814539351325,0.05,0.0605583061915727,0.142,0.0427221368304413,0.05,0.0428310120964331
0.141,0.455266185362649,0.06,0.0663666787258514,0.146,0.101522520836527,0.06,0.0485545959030756
0.276,0.157700426703656,0.065,0.0725240726357438,0.145,0.141610526895412,0.065,0.0612746976796499
0.29,0.263050202429301,0.073,0.086935033927725,0.145,0.174999805666217,0.073,0.122127599359254
0.278,0.346696951359034,0.142,0.057028842407732,0.141,0.201872200958633,0.142,0.0974344535215663
0.274,0.420229856742554,0.146,0.0631357283970791,0.276,0.0988548212991632,0.146,0.124746491685217
0.261,0.568188107832755,0.145,0.0696121627589874,0.29,0.16634965891486,0.145,0.15050916533587
0.4,0.344064066577955,0.145,0.0770729473435771,0.278,0.210488532199338,0.145,0.235010441876055
0.445,0.300767685207103,0.141,0.0847886924463107,0.274,0.246155858508465,0.141,0.291442509558132
0.444,0.390781725944173,0.276,0.0536705075652159,0.4,0.148511060391384,0.276,0.147305820517605
0.265,0.227955797947753,0.29,0.0600714181912549,0.445,0.221098707232574,0.29,0.191173303542307
0.115,0.195157644122633,0.278,0.0668646633893435,0.444,0.267101206139796,0.278,0.225608503264104
0.384,0.262164104181122,0.274,0.0746986800612235,0.265,0.0704902495631823,0.274,0.272188607154897
0.281,0.246322147469865,0.261,0.0828059865062809,0.115,0.0457889253776603,0.261,0.420499909891831
0.183,0.229036546129278,0.4,0.050519708759839,0.384,0.135313977135015,0.4,0.372303730131297
0.017,0.0590921906144622,0.445,0.0572130682310781,0.281,0.123123054126694,0.445,0.250870654023503
0.027,0.106197860882562,0.444,0.0643205900127845,0.183,0.109051637183882,0.444,0.291298818636953
0.054,0.097255756463271,0.265,0.0643197200364686,0.017,0,0.265,0.116071103947986
0.062,0.16961331966707,0.115,0.0651775419433125,0.027,0,0.115,0.078399778048236
0.071,0.268318734241566,0.384,0.0616013268816296,0.054,0,0.384,0.172454842734227
0.076,0.311415909284866,0.281,0.0620076983966768,0.062,0.0249642520491585,0.281,0.154688684791579
0.141,0.129296146741474,0.183,0.0627380638488596,0.071,0.085363589222147,0.183,0.13509145232529
0.145,0.220216476075234,0.017,0.0642343047934983,0.076,0.108701761043218,0.017,0
0.143,0.295186964519751,0.027,0.0697409827152003,0.141,0.0428222102802717,0.027,0
0.145,0.40384625971178,0.054,0.0605455987671337,0.145,0.101744736279926,0.054,0.0326995144310305
0.145,0.456434970953584,0.062,0.0663539120285777,0.143,0.141895268094274,0.062,0.0449165689927107
0.282,0.157863636411308,0.071,0.0795918198157045,0.145,0.175355634995058,0.071,0.0814097631344818
0.288,0.263362749936121,0.076,0.0869177527674425,0.145,0.202269282555067,0.076,0.137243798097546
0.28,0.347139782054834,0.141,0.0570175480722913,0.282,0.0990356522953004,0.141,0.087136037898723
0.405,0.344400060386282,0.145,0.0631181537533965,0.288,0.166609256411701,0.145,0.12106572914245
0.447,0.301384024399438,0.143,0.0695914729634327,0.28,0.210812483303588,0.143,0.153775071843971
0.453,0.391683185508793,0.145,0.0770482205799694,0.277,0.246572292862155,0.145,0.245646521395859
0.262,0.228616588824923,0.145,0.0847612007310818,0.405,0.148773853018981,0.145,0.306937550617392
0.114,0.195466696280692,0.282,0.0536549201059405,0.447,0.221583702096054,0.282,0.136940641643473
0.389,0.26281197816333,0.288,0.0600523085900095,0.453,0.267710193533424,0.288,0.187366597770811
0.283,0.246811392802892,0.28,0.0668421456560873,0.262,0.0709708567689845,0.28,0.228738625694475
0.1321,0.107580013110433,0.277,0.0746707104158752,0.114,0.046034045289649,0.277,0.28218356539457
0.0758,0.0863257884203646,0.405,0.0504994827528876,0.389,0.135790368253115,0.405,0.361831333313031
0.107,0.111714186482384,0.447,0.0571816125960019,0.283,0.123511900697788,0.447,0.247216829054983
0.2171,0.203727021261885,0.453,0.0642786928509619,0.1321,0,0.453,0.294711008540375
0.3297,0.236683135719914,0.262,0.0643039938750312,0.0758,0,0.262,0.11297422455495
0.05153,0.131901404306674,0.114,0.0651628568340373,0.107,0,0.114,0.0749277294734715
0.0708,0.153904578312706,0.389,0.0615805011241041,0.2171,0,0.389,0.169168066647125
0.1139,0.194956026458701,0.283,0.0619881148114714,0.3297,0.0310361828751329,0.283,0.151240242106777
0.2149,0.234639166183419,0.1321,0.0115034410703479,0.05153,0,0.1321,0
0.351,0.25814703653356,0.107,0.0220069465745921,0.0708,0,0.0758,0
0.0525,0.0814032960632503,0.2171,0.0194188766158234,0.1139,0.00482125575685188,0.107,0
0.06515,0.114144928402744,0.3297,0.0173107820039462,0.2149,0.0552298676898608,0.2171,0
0.1127,0.175663156521132,0.05153,0.0340801691582414,0.351,0.0863725443789808,0.3297,0
0.2495,0.249913741279867,0.0708,0.0330430522254649,0.0525,0,0.05153,0
0.06713,0.158968570449663,0.1139,0.0309124312853878,0.06515,0.00616615127395434,0.0708,0
0.07973,0.212912231516665,0.2149,0.0286466780062089,0.1127,0.0635816995192859,0.1139,0
0.1485,0.306848471647585,0.351,0.0272353841111331,0.2495,0.125067141165786,0.2149,0.0222619290246419
0.3055,0.410707513517413,0.0525,0.0516511171305087,0.06713,0.0672777483686387,0.351,0.0529142547223391
0.06883,0.145071323602243,0.06515,0.0508870183058947,0.07973,0.111019789744389,0.06515,0.0945862115023108
0.01333,0.118972833921459,0.1127,0.0495936902217936,0.1485,0.180816767859738,0.1127,0.172122914012383
0.02011,0.260895415836817,0.2495,0.0481899616832091,0.06883,0.0397133451263995,0.2495,0.262785370075082
0.06101,0.292326182176036,0.07973,0.109763124010536,0.01333,0.0237769474096416,0.07973,0.130283977604098
0.02467,0.156911716997052,0.1485,0.110804831537985,0.02011,0.0748391815514544,0.1485,0.235636153446495
0.031,0.249722252257187,0.3055,0.112324296622293,0.06101,0.111928462870993,0.3055,0.346544047228165
0.03423,0.102838172230569,0.06883,0.0289221184506195,0.02467,0.00352471548822553,0.06883,0
0.04633,0.174750805176711,0.01333,0.0324303426174919,0.031,0.162549576950495,0.01333,0
0.04945,0.194451565787762,0.02011,0.0334831495726738,0.03423,0.0661409435638126,0.02011,0
0.02027,0.183939552688492,0.06101,0.0358953251823855,0.04633,0.161111089659719,0.06101,0.0137846454660377
0.03997,0.217443599104959,0.02467,0.0450353343770804,0.04945,0.183083150725935,0.02467,0
0.06555,0.0963014006149925,0.031,0.0481805651427668,0.02027,0.120179184204872,0.031,0.109491784842864
0.06913,0.118002628837519,0.03423,0.0684211472623684,0.03997,0.181780230712728,0.03423,0.121553760795251
0.08587,0.268435939439819,0.04633,0.0709956850893957,0.06555,0,0.04633,0.221621987727419
0.06621,0.31116918469298,0.04945,0.0721607911382596,0.06913,0.0414149292986929,0.04945,0.248399790772409
0.1171,0.370035985701836,0.02027,0.113570986092919,0.08587,0.0906561646539515,0.02027,0
0.1321,0.408090354810746,0.06555,0.0605697817058221,0.06621,0.144927493473196,0.03997,0
0.1002,0.169648907502125,0.06913,0.0666045894359092,0.1171,0.22027044888434,0.06555,0
0.09593,0.235738333828682,0.08587,0.0754315170570592,0.1321,0.269571477395892,0.06913,0
0.1026,0.265340623219745,0.06621,0.0905874284211298,0.1002,0.0430049242617176,0.08587,0.0207762498109487
0.2021,0.328410657077501,0.1171,0.124954942011836,0.09593,0.167759156174339,0.06621,0.0897817174981544
0.1248,0.113087610983874,0.1321,0.15853019086842,0.1026,0.221698614330678,0.1171,0.190612795758884
0.1246,0.163805535023346,0.1002,0.0740398882993178,0.2021,0.331733408293016,0.1321,0.260764563016287
0.1408,0.210497038626581,0.09593,0.0922268455501117,0.1248,0.114272088203498,0.1002,0.0264563823503336
0.1484,0.270360969679914,0.1026,0.107818346424678,0.1246,0.187109819146014,0.09593,0.137089101749865
0.1945,0.463379913605217,0.2021,0.166471941885225,0.1408,0.242454840147374,0.1026,0.189711306385796
0.1746,0.127880760115622,0.1248,0.102057261223754,0.1484,0.303228659732332,0.2021,0.31048209852219
0.1817,0.368910387686927,0.1246,0.112004931958702,0.1945,0.379525518926184,0.1248,0.174541530966725
0.0959,0.153280966402136,0.1408,0.123888580702689,0.1746,0.332180747743522,0.1246,0.246875824800118
0.1653,0.234174131552629,0.1484,0.143812827335818,0.1817,0.38736731142938,0.1408,0.311613922529694
0.2375,0.2769411156567,0.1945,0.184970077518317,0.1942,0.450485082048025,0.1484,0.39246660359491
0.2922,0.296248468772876,0.1746,0.211075377886857,0.0959,0.0347601595642,0.1945,0.615860017841179
0.372,0.34600072572085,0.1817,0.231151187603139,0.1653,0.196870483312418,0.1746,0.165836128107448
0.4867,0.381006183811016,0.1942,0.264944385104515,0.2375,0.278784735199205,0.1817,0.435687733450647
0.2275,0.205946271113523,0.0959,0.100798136747708,0.2922,0.314814823322235,0.1942,0.525564334323312
0.3107,0.266438971957498,0.1653,0.139870669817825,0.372,0.405822356328577,0.0959,0.0394707990356131
0.367,0.44958744629306,0.2375,0.180673705036406,0.4867,0.469291030688632,0.1653,0.177064246911336
0.1845,0.0718946963833885,0.2922,0.205661932540233,0.2275,0.280477818116518,0.2375,0.256268605085502
0.2655,0.116144623153707,0.372,0.292448096057863,0.3107,0.345474906974183,0.2922,0.293954255623963
0.4288,0.406603892003072,0.4867,0.372466623137413,0.367,0.39750874960653,0.372,0.398019852698405
0.6118,0.583029807343681,0.2275,0.177312103405182,0.544,0.52291852124969,0.4867,0.478699369871915
0.0196,0.15806534893608,0.3107,0.211899109450923,0.2655,0.341369504677652,0.2275,0.338235694001621
0.223,0.218841543501457,0.367,0.250851547861019,0.4288,0.455908198038023,0.3107,0.418956315705438
0.3653,0.270835307163767,0.544,0.396364307550245,0.5473,0.520069824295278,0.367,0.623991977293106
